file,id,model,task,prompt_type,elapsed,parsed_ok,pred_num,ground_truth_raw,correct,model_output,auto_label
results/answers\gpt-3.5-turbo\bipartite_matching\cot_hidden.jsonl,FB_BM_026,gpt-3.5-turbo,bipartite_matching,cot_hidden,31.572628259658813,False,,"{""match_size"": 8, ""pairs"": [[""2468"", ""2625""], [""2369"", ""2359""], [""2410"", ""2623""], [""2049"", ""1975""], [""1971"", ""1918""], [""2087"", ""2007""], [""2367"", ""2068""], [""1961"", ""2281""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\cot_hidden.jsonl,FB_BM_027,gpt-3.5-turbo,bipartite_matching,cot_hidden,31.6574923992157,False,,"{""match_size"": 7, ""pairs"": [[""0"", ""76""], [""242"", ""80""], [""307"", ""71""], [""330"", ""346""], [""39"", ""313""], [""204"", ""5""], [""31"", ""142""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\cot_hidden.jsonl,FB_BM_028,gpt-3.5-turbo,bipartite_matching,cot_hidden,31.93894934654236,False,,"{""match_size"": 5, ""pairs"": [[""3021"", ""3397""], [""2841"", ""3431""], [""3104"", ""2946""], [""2988"", ""3400""], [""2913"", ""3142""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\cot_hidden.jsonl,FB_BM_029,gpt-3.5-turbo,bipartite_matching,cot_hidden,32.00849795341492,False,,"{""match_size"": 4, ""pairs"": [[""542"", ""561""], [""1894"", ""1454""], [""1256"", ""972""], [""1025"", ""1901""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\cot_hidden.jsonl,FB_BM_030,gpt-3.5-turbo,bipartite_matching,cot_hidden,31.653470516204834,False,,"{""match_size"": 3, ""pairs"": [[""919"", ""1066""], [""493"", ""391""], [""460"", ""428""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\cot_hidden.jsonl,FB_BM_031,gpt-3.5-turbo,bipartite_matching,cot_hidden,32.41598105430603,False,,"{""match_size"": 7, ""pairs"": [[""306"", ""328""], [""344"", ""212""], [""236"", ""169""], [""195"", ""78""], [""184"", ""272""], [""341"", ""304""], [""312"", ""140""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\cot_hidden.jsonl,FB_BM_032,gpt-3.5-turbo,bipartite_matching,cot_hidden,31.858146905899048,False,,"{""match_size"": 2, ""pairs"": [[""3827"", ""3553""], [""3800"", ""3702""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\cot_hidden.jsonl,FB_BM_033,gpt-3.5-turbo,bipartite_matching,cot_hidden,32.1152126789093,False,,"{""match_size"": 6, ""pairs"": [[""1217"", ""1343""], [""1488"", ""1810""], [""983"", ""1409""], [""1660"", ""1801""], [""1344"", ""1816""], [""1243"", ""1559""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\cot_hidden.jsonl,FB_BM_034,gpt-3.5-turbo,bipartite_matching,cot_hidden,31.760473251342773,False,,"{""match_size"": 5, ""pairs"": [[""3104"", ""2679""], [""3396"", ""3403""], [""2702"", ""2686""], [""2783"", ""3172""], [""2770"", ""2765""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\cot_hidden.jsonl,FB_BM_035,gpt-3.5-turbo,bipartite_matching,cot_hidden,31.87349534034729,False,,"{""match_size"": 2, ""pairs"": [[""1322"", ""1115""], [""1598"", ""925""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\cot_hidden.jsonl,FB_BM_036,gpt-3.5-turbo,bipartite_matching,cot_hidden,32.31949043273926,False,,"{""match_size"": 5, ""pairs"": [[""2398"", ""1955""], [""2275"", ""2200""], [""1973"", ""2660""], [""2583"", ""2636""], [""2108"", ""1963""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\cot_hidden.jsonl,FB_BM_037,gpt-3.5-turbo,bipartite_matching,cot_hidden,31.592402935028076,False,,"{""match_size"": 8, ""pairs"": [[""2618"", ""2628""], [""2648"", ""1991""], [""2056"", ""2553""], [""2273"", ""2351""], [""2108"", ""1997""], [""2591"", ""2073""], [""1962"", ""1953""], [""2133"", ""2209""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\cot_hidden.jsonl,FB_BM_038,gpt-3.5-turbo,bipartite_matching,cot_hidden,31.885963678359985,False,,"{""match_size"": 5, ""pairs"": [[""1584"", ""1059""], [""1019"", ""1279""], [""1735"", ""1352""], [""1876"", ""1304""], [""1053"", ""1607""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\cot_hidden.jsonl,FB_BM_039,gpt-3.5-turbo,bipartite_matching,cot_hidden,31.593722581863403,False,,"{""match_size"": 1, ""pairs"": [[""1124"", ""1538""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\cot_hidden.jsonl,FB_BM_040,gpt-3.5-turbo,bipartite_matching,cot_hidden,31.530833959579468,False,,"{""match_size"": 12, ""pairs"": [[""651"", ""428""], [""561"", ""412""], [""631"", ""616""], [""630"", ""655""], [""591"", ""542""], [""615"", ""595""], [""574"", ""584""], [""645"", ""376""], [""480"", ""348""], [""664"", ""612""], [""654"", ""515""], [""438"", ""563""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\cot_hidden.jsonl,FB_BM_041,gpt-3.5-turbo,bipartite_matching,cot_hidden,31.52948236465454,False,,"{""match_size"": 7, ""pairs"": [[""2575"", ""2606""], [""2594"", ""1988""], [""2027"", ""1914""], [""2616"", ""2268""], [""1955"", ""2223""], [""2183"", ""2010""], [""2449"", ""2478""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\cot_hidden.jsonl,FB_BM_042,gpt-3.5-turbo,bipartite_matching,cot_hidden,31.98516845703125,False,,"{""match_size"": 7, ""pairs"": [[""2165"", ""1971""], [""2024"", ""1973""], [""2142"", ""2044""], [""2353"", ""2370""], [""2188"", ""2229""], [""2071"", ""2332""], [""2500"", ""2638""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\cot_hidden.jsonl,FB_BM_043,gpt-3.5-turbo,bipartite_matching,cot_hidden,31.89858627319336,False,,"{""match_size"": 12, ""pairs"": [[""764"", ""783""], [""805"", ""824""], [""701"", ""780""], [""726"", ""812""], [""890"", ""698""], [""777"", ""709""], [""752"", ""727""], [""717"", ""798""], [""694"", ""731""], [""828"", ""835""], [""822"", ""791""], [""797"", ""739""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\cot_hidden.jsonl,FB_BM_044,gpt-3.5-turbo,bipartite_matching,cot_hidden,31.83537983894348,False,,"{""match_size"": 7, ""pairs"": [[""1315"", ""1019""], [""1332"", ""1446""], [""1249"", ""1756""], [""1011"", ""977""], [""986"", ""1225""], [""1303"", ""1893""], [""1595"", ""1515""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\cot_hidden.jsonl,FB_BM_045,gpt-3.5-turbo,bipartite_matching,cot_hidden,32.147523164749146,False,,"{""match_size"": 1, ""pairs"": [[""2662"", ""2737""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\cot_hidden.jsonl,FB_BM_046,gpt-3.5-turbo,bipartite_matching,cot_hidden,31.850240468978882,False,,"{""match_size"": 7, ""pairs"": [[""491"", ""475""], [""563"", ""405""], [""469"", ""370""], [""461"", ""400""], [""473"", ""556""], [""1616"", ""1692""], [""363"", ""524""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\cot_hidden.jsonl,FB_BM_047,gpt-3.5-turbo,bipartite_matching,cot_hidden,31.82433795928955,False,,"{""match_size"": 7, ""pairs"": [[""2309"", ""2058""], [""2419"", ""2399""], [""2232"", ""2241""], [""1972"", ""2159""], [""2552"", ""2088""], [""2659"", ""2585""], [""2180"", ""2592""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\cot_hidden.jsonl,FB_BM_048,gpt-3.5-turbo,bipartite_matching,cot_hidden,31.715846300125122,False,,"{""match_size"": 4, ""pairs"": [[""3379"", ""3136""], [""3132"", ""3350""], [""3023"", ""2867""], [""3135"", ""3293""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\cot_hidden.jsonl,FB_BM_049,gpt-3.5-turbo,bipartite_matching,cot_hidden,31.980896711349487,False,,"{""match_size"": 11, ""pairs"": [[""2945"", ""2944""], [""3206"", ""2793""], [""3207"", ""3177""], [""3173"", ""2735""], [""2897"", ""3399""], [""2943"", ""2786""], [""2799"", ""2861""], [""2955"", ""3067""], [""2675"", ""2999""], [""3421"", ""3406""], [""3082"", ""3260""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_000,gpt-3.5-turbo,bipartite_matching,zero_shot,31.587876319885254,False,,"{""match_size"": 4, ""pairs"": [[""1868"", ""1547""], [""651"", ""526""], [""1671"", ""637""], [""1136"", ""1511""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_001,gpt-3.5-turbo,bipartite_matching,zero_shot,32.27068066596985,False,,"{""match_size"": 1, ""pairs"": [[""3904"", ""3861""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_002,gpt-3.5-turbo,bipartite_matching,zero_shot,32.346017837524414,False,,"{""match_size"": 6, ""pairs"": [[""2827"", ""3163""], [""990"", ""3328""], [""2699"", ""2670""], [""2742"", ""3101""], [""2754"", ""3324""], [""2683"", ""2977""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_003,gpt-3.5-turbo,bipartite_matching,zero_shot,32.20054078102112,False,,"{""match_size"": 8, ""pairs"": [[""3982"", ""4026""], [""3994"", ""4019""], [""4003"", ""4009""], [""4027"", ""4032""], [""4018"", ""3981""], [""3983"", ""4017""], [""4029"", ""3980""], [""4004"", ""3985""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_004,gpt-3.5-turbo,bipartite_matching,zero_shot,32.59908103942871,False,,"{""match_size"": 6, ""pairs"": [[""3228"", ""3137""], [""3172"", ""2894""], [""2964"", ""3062""], [""2933"", ""2997""], [""3117"", ""3274""], [""3321"", ""3391""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_005,gpt-3.5-turbo,bipartite_matching,zero_shot,31.822834014892578,False,,"{""match_size"": 3, ""pairs"": [[""1844"", ""1294""], [""1148"", ""596""], [""1620"", ""1823""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_006,gpt-3.5-turbo,bipartite_matching,zero_shot,31.775471210479736,False,,"{""match_size"": 6, ""pairs"": [[""119"", ""1""], [""329"", ""322""], [""148"", ""109""], [""199"", ""161""], [""213"", ""303""], [""3"", ""85""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_007,gpt-3.5-turbo,bipartite_matching,zero_shot,32.083818435668945,False,,"{""match_size"": 9, ""pairs"": [[""853"", ""847""], [""787"", ""809""], [""712"", ""707""], [""697"", ""698""], [""842"", ""760""], [""815"", ""792""], [""797"", ""820""], [""694"", ""774""], [""839"", ""702""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_008,gpt-3.5-turbo,bipartite_matching,zero_shot,31.851078987121582,False,,"{""match_size"": 9, ""pairs"": [[""1381"", ""1475""], [""1210"", ""962""], [""1377"", ""1551""], [""1094"", ""1543""], [""1097"", ""992""], [""1449"", ""1836""], [""1882"", ""1645""], [""1880"", ""938""], [""1567"", ""1803""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_009,gpt-3.5-turbo,bipartite_matching,zero_shot,31.643962621688843,False,,"{""match_size"": 2, ""pairs"": [[""1828"", ""1215""], [""1566"", ""1743""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_010,gpt-3.5-turbo,bipartite_matching,zero_shot,31.704414129257202,False,,"{""match_size"": 7, ""pairs"": [[""3320"", ""3267""], [""3240"", ""3332""], [""3278"", ""3205""], [""3098"", ""3117""], [""2986"", ""2910""], [""2899"", ""2663""], [""3187"", ""2675""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_011,gpt-3.5-turbo,bipartite_matching,zero_shot,31.639047622680664,False,,"{""match_size"": 1, ""pairs"": [[""3722"", ""3802""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_012,gpt-3.5-turbo,bipartite_matching,zero_shot,32.597267150878906,False,,"{""match_size"": 8, ""pairs"": [[""238"", ""82""], [""65"", ""252""], [""346"", ""204""], [""131"", ""177""], [""148"", ""229""], [""86"", ""175""], [""62"", ""161""], [""294"", ""277""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_013,gpt-3.5-turbo,bipartite_matching,zero_shot,32.221009492874146,False,,"{""match_size"": 8, ""pairs"": [[""699"", ""686""], [""809"", ""764""], [""791"", ""822""], [""845"", ""726""], [""829"", ""738""], [""836"", ""821""], [""818"", ""802""], [""745"", ""715""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_014,gpt-3.5-turbo,bipartite_matching,zero_shot,31.976097583770752,False,,"{""match_size"": 7, ""pairs"": [[""1790"", ""1349""], [""1736"", ""1156""], [""1039"", ""1160""], [""1126"", ""1535""], [""1712"", ""1288""], [""1141"", ""924""], [""1795"", ""1312""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_015,gpt-3.5-turbo,bipartite_matching,zero_shot,31.428311347961426,False,,"{""match_size"": 8, ""pairs"": [[""148"", ""146""], [""167"", ""32""], [""326"", ""144""], [""122"", ""297""], [""277"", ""290""], [""343"", ""312""], [""40"", ""271""], [""62"", ""56""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_016,gpt-3.5-turbo,bipartite_matching,zero_shot,31.57757592201233,False,,"{""match_size"": 2, ""pairs"": [[""3151"", ""3150""], [""2951"", ""2844""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_017,gpt-3.5-turbo,bipartite_matching,zero_shot,31.571337699890137,False,,"{""match_size"": 4, ""pairs"": [[""276"", ""26""], [""169"", ""121""], [""159"", ""127""], [""272"", ""304""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_018,gpt-3.5-turbo,bipartite_matching,zero_shot,31.857518434524536,False,,"{""match_size"": 11, ""pairs"": [[""2637"", ""2038""], [""2555"", ""2052""], [""2172"", ""2564""], [""2502"", ""2224""], [""2587"", ""2129""], [""2359"", ""2190""], [""1995"", ""2648""], [""2234"", ""2266""], [""1998"", ""1958""], [""2276"", ""2559""], [""2434"", ""2249""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_019,gpt-3.5-turbo,bipartite_matching,zero_shot,31.907888889312744,False,,"{""match_size"": 13, ""pairs"": [[""426"", ""471""], [""386"", ""348""], [""384"", ""464""], [""361"", ""489""], [""405"", ""359""], [""1469"", ""1109""], [""387"", ""412""], [""500"", ""374""], [""1348"", ""1275""], [""1259"", ""1070""], [""1385"", ""389""], [""419"", ""424""], [""542"", ""353""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_020,gpt-3.5-turbo,bipartite_matching,zero_shot,31.859472274780273,False,,"{""match_size"": 3, ""pairs"": [[""3960"", ""3776""], [""3488"", ""3576""], [""3735"", ""3663""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_021,gpt-3.5-turbo,bipartite_matching,zero_shot,32.19007587432861,False,,"{""match_size"": 8, ""pairs"": [[""2026"", ""1948""], [""2361"", ""2628""], [""2408"", ""2347""], [""2018"", ""1999""], [""2345"", ""2635""], [""2069"", ""2381""], [""1962"", ""2216""], [""2642"", ""2042""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_022,gpt-3.5-turbo,bipartite_matching,zero_shot,31.831542491912842,False,,"{""match_size"": 3, ""pairs"": [[""1371"", ""1468""], [""1094"", ""1343""], [""1289"", ""1352""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_023,gpt-3.5-turbo,bipartite_matching,zero_shot,32.676514863967896,False,,"{""match_size"": 4, ""pairs"": [[""516"", ""424""], [""1311"", ""1226""], [""473"", ""479""], [""460"", ""570""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_024,gpt-3.5-turbo,bipartite_matching,zero_shot,32.86666011810303,False,,"{""match_size"": 7, ""pairs"": [[""2575"", ""2164""], [""2201"", ""2108""], [""2244"", ""1953""], [""2588"", ""2174""], [""2617"", ""2344""], [""2165"", ""2037""], [""1997"", ""1979""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_025,gpt-3.5-turbo,bipartite_matching,zero_shot,31.61352014541626,False,,"{""match_size"": 3, ""pairs"": [[""56"", ""59""], [""312"", ""343""], [""297"", ""271""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_026,gpt-3.5-turbo,bipartite_matching,zero_shot,31.535804748535156,False,,"{""match_size"": 8, ""pairs"": [[""2468"", ""2625""], [""2369"", ""2359""], [""2410"", ""2623""], [""2049"", ""1975""], [""1971"", ""1918""], [""2087"", ""2007""], [""2367"", ""2068""], [""1961"", ""2281""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_027,gpt-3.5-turbo,bipartite_matching,zero_shot,32.45936918258667,False,,"{""match_size"": 7, ""pairs"": [[""0"", ""76""], [""242"", ""80""], [""307"", ""71""], [""330"", ""346""], [""39"", ""313""], [""204"", ""5""], [""31"", ""142""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_028,gpt-3.5-turbo,bipartite_matching,zero_shot,31.961254835128784,False,,"{""match_size"": 5, ""pairs"": [[""3021"", ""3397""], [""2841"", ""3431""], [""3104"", ""2946""], [""2988"", ""3400""], [""2913"", ""3142""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_029,gpt-3.5-turbo,bipartite_matching,zero_shot,32.31370282173157,False,,"{""match_size"": 4, ""pairs"": [[""542"", ""561""], [""1894"", ""1454""], [""1256"", ""972""], [""1025"", ""1901""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_030,gpt-3.5-turbo,bipartite_matching,zero_shot,31.78340721130371,False,,"{""match_size"": 3, ""pairs"": [[""919"", ""1066""], [""493"", ""391""], [""460"", ""428""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_031,gpt-3.5-turbo,bipartite_matching,zero_shot,32.18146800994873,False,,"{""match_size"": 7, ""pairs"": [[""306"", ""328""], [""344"", ""212""], [""236"", ""169""], [""195"", ""78""], [""184"", ""272""], [""341"", ""304""], [""312"", ""140""]], ""status"": ""ok""}",False,,format_error
results/answers\gpt-3.5-turbo\bipartite_matching\zero_shot.jsonl,FB_BM_032,gpt-3.5-turbo,bipartite_matching,zero_shot,31.792133569717407,False,,"{""match_size"": 2, ""pairs"": [[""3827"", ""3553""], [""3800"", ""3702""]], ""status"": ""ok""}",False,,format_error
